messages_sent,num_periods,depth,avg_children,num_leaves,type,num_nodes
10.72972972972973,5,10,4.294117647058823,114,2,148
10.769736842105264,5,11,4.228571428571429,117,2,152
10.794871794871796,5,14,4.052631578947368,118,2,156
10.825,5,14,3.975,120,2,160
11.018292682926829,6,13,4.2105263157894735,126,2,164
10.803571428571429,5,15,4.315789473684211,130,2,168
10.796511627906977,5,11,4.611111111111111,136,2,172
10.880681818181818,5,12,4.119047619047619,134,2,176
10.827777777777778,5,13,4.2926829268292686,139,2,180
9.467391304347826,5,12,4.232558139534884,141,2,184
10.787234042553191,5,15,4.204545454545454,144,2,188
9.510416666666666,5,10,4.2727272727272725,148,2,192
9.357142857142858,5,15,4.173913043478261,150,2,196
11.15,5,19,4.170212765957447,153,2,200
9.32843137254902,5,16,4.3478260869565215,158,2,204
11.326923076923077,6,18,4.229166666666667,160,2,208
10.93867924528302,5,9,4.291666666666667,164,2,212
9.337962962962964,5,19,4.3061224489795915,167,2,216
10.9,5,12,4.153846153846154,168,2,220
10.915178571428571,5,16,4.092592592592593,170,2,224
10.960526315789474,5,19,4.2075471698113205,175,2,228
11.14655172413793,5,22,4.283018867924528,179,2,232
10.966101694915254,5,17,4.142857142857143,180,2,236
10.795833333333333,5,28,4.214285714285714,184,2,240
10.967213114754099,5,24,4.155172413793103,186,2,244
10.923387096774194,5,13,4.357142857142857,192,2,248
10.96031746031746,5,16,4.258620689655173,194,2,252
10.953125,5,18,4.271186440677966,197,2,256
9.25,4,3,1.0,1,0,4
9.875,4,3,1.3333333333333333,5,0,8
9.666666666666666,4,4,1.5714285714285714,5,0,12
9.75,4,6,1.75,8,0,16
9.9,4,5,2.0,14,0,20
10.166666666666666,4,12,1.5833333333333333,12,0,24
10.178571428571429,4,12,1.5333333333333334,13,0,28
10.1875,5,11,1.8,17,0,32
10.055555555555555,4,13,1.8666666666666667,21,0,36
10.25,4,12,1.631578947368421,21,0,40
10.045454545454545,4,12,1.7619047619047619,23,0,44
10.333333333333334,4,13,1.56,23,0,48
11.576923076923077,5,16,1.7916666666666667,28,0,52
12.285714285714286,5,16,1.5714285714285714,28,0,56
10.333333333333334,4,13,1.72,35,0,60
12.0,5,17,1.7857142857142858,36,0,64
11.838235294117647,5,14,1.9655172413793103,39,0,68
12.11111111111111,5,21,1.7058823529411764,38,0,72
12.06578947368421,5,14,1.78125,44,0,76
10.6875,5,17,1.75,48,0,80
12.107142857142858,5,21,1.7317073170731707,43,0,84
11.954545454545455,5,25,1.8181818181818181,44,0,88
12.41304347826087,5,24,1.7692307692307692,53,0,92
12.114583333333334,5,22,1.8666666666666667,51,0,96
10.33,5,23,1.6981132075471699,47,0,100
10.240384615384615,5,23,1.8666666666666667,59,0,104
12.37037037037037,5,13,1.74,58,0,108
12.660714285714286,5,28,1.4696969696969697,46,0,112
12.35344827586207,5,23,1.736842105263158,59,0,116
12.158333333333333,5,17,1.9090909090909092,65,0,120
12.064516129032258,5,19,1.8852459016393444,63,0,124
12.46875,5,26,1.6875,64,0,128
12.68939393939394,5,28,1.6029411764705883,64,0,132
12.397058823529411,5,19,1.8524590163934427,75,0,136
12.635714285714286,5,24,1.625,68,0,140
12.743055555555555,5,30,1.6027397260273972,71,0,144
12.587837837837839,5,18,1.8307692307692307,83,0,148
12.506578947368421,5,19,1.901639344262295,91,0,152
12.371794871794872,5,28,2.0491803278688523,95,0,156
12.49375,5,31,1.7922077922077921,83,0,160
12.634146341463415,5,22,1.8051948051948052,87,0,164
12.44047619047619,5,29,1.9166666666666667,96,0,168
12.674418604651162,5,22,1.8823529411764706,104,0,172
12.528409090909092,5,40,1.7415730337078652,87,0,176
12.483333333333333,5,28,1.8717948717948718,102,0,180
10.451086956521738,5,25,1.6703296703296704,93,0,184
12.579787234042554,5,23,1.8641975308641976,107,0,188
12.630208333333334,5,21,1.8045977011494252,105,0,192
10.438775510204081,5,25,1.891566265060241,113,0,196
10.35,5,30,1.7352941176470589,98,0,200
12.637254901960784,5,38,1.74,104,0,204
12.653846153846153,5,30,1.7578947368421052,113,0,208
10.39622641509434,5,26,1.8604651162790697,126,0,212
12.731481481481481,5,30,1.7142857142857142,111,0,216
12.736363636363636,5,50,1.691588785046729,113,0,220
14.973214285714286,7,26,1.7410714285714286,112,0,224
12.758771929824562,5,31,1.6355932203389831,110,0,228
12.668103448275861,5,19,1.803921568627451,130,0,232
12.567796610169491,5,26,1.8666666666666667,131,0,236
12.666666666666666,5,48,1.7327586206896552,124,0,240
12.565573770491802,5,26,1.817391304347826,129,0,244
12.64516129032258,5,35,1.773109243697479,129,0,248
15.174603174603174,7,23,1.8818181818181818,142,0,252
12.703125,5,38,1.7372881355932204,138,0,256
8.5,4,1,2.0,3,1,4
9.125,4,3,2.0,5,1,8
9.25,4,4,2.5,8,1,12
9.1875,4,5,2.8,11,1,16
9.45,4,5,2.6666666666666665,14,1,20
9.416666666666666,4,6,2.625,16,1,24
9.464285714285714,4,8,2.3636363636363638,17,1,28
9.46875,4,6,3.0,23,1,32
9.694444444444445,4,6,2.6363636363636362,25,1,36
10.475,5,7,2.769230769230769,27,1,40
9.454545454545455,4,8,2.5625,28,1,44
10.833333333333334,5,5,2.6875,32,1,48
10.5,5,10,2.8823529411764706,35,1,52
10.428571428571429,5,13,2.3181818181818183,34,1,56
9.666666666666666,4,13,2.4545454545454546,38,1,60
10.953125,5,8,2.6818181818181817,42,1,64
9.544117647058824,4,9,2.6956521739130435,45,1,68
11.25,5,11,2.625,48,1,72
11.118421052631579,5,11,2.6538461538461537,50,1,76
11.2875,5,14,2.533333333333333,50,1,80
11.226190476190476,5,12,2.6206896551724137,55,1,84
11.318181818181818,5,12,2.5625,56,1,88
10.08695652173913,5,16,2.625,60,1,92
11.489583333333334,5,15,2.4571428571428573,61,1,96
11.31,5,14,2.6285714285714286,65,1,100
11.413461538461538,5,16,2.6944444444444446,68,1,104
11.444444444444445,5,24,2.55,68,1,108
11.526785714285714,5,17,2.5,70,1,112
11.508620689655173,5,12,2.7435897435897436,77,1,116
11.608333333333333,5,13,2.5952380952380953,78,1,120
10.225806451612904,5,18,2.511111111111111,79,1,124
11.59375,5,15,2.5869565217391304,82,1,128
11.659090909090908,5,25,2.5,84,1,132
11.727941176470589,5,14,2.3454545454545452,81,1,136
11.685714285714285,5,14,2.5918367346938775,91,1,140
11.5625,5,19,2.5555555555555554,90,1,144
11.58108108108108,5,20,2.74,98,1,148
11.677631578947368,5,25,2.581818181818182,97,1,152
11.493589743589743,5,20,3.0,108,1,156
11.7125,5,17,2.5689655172413794,102,1,160
11.585365853658537,5,17,2.7636363636363637,109,1,164
11.69047619047619,6,23,2.55,108,1,168
11.720930232558139,5,22,2.65,112,1,172
11.636363636363637,5,21,2.76271186440678,117,1,176
11.827777777777778,5,27,2.4285714285714284,110,1,180
11.75,5,20,2.5522388059701493,117,1,184
11.851063829787234,5,37,2.5,120,1,188
11.723958333333334,5,30,2.5428571428571427,122,1,192
11.795918367346939,5,22,2.6176470588235294,128,1,196
10.125,5,14,2.63768115942029,131,1,200
13.313725490196079,7,21,2.5135135135135136,130,1,204
11.927884615384615,5,21,2.4805194805194803,131,1,208
11.65566037735849,5,20,2.6621621621621623,138,1,212
10.125,5,18,2.5,134,1,216
11.772727272727273,5,32,2.6447368421052633,144,1,220
11.857142857142858,5,25,2.447058823529412,139,1,224
11.820175438596491,5,16,2.6666666666666665,150,1,228
11.892241379310345,5,30,2.438202247191011,143,1,232
11.872881355932204,5,21,2.5647058823529414,151,1,236
11.791666666666666,5,24,2.6707317073170733,158,1,240
11.889344262295081,5,19,2.534090909090909,156,1,244
11.887096774193548,5,27,2.623529411764706,163,1,248
11.821428571428571,5,27,2.606741573033708,163,1,252
11.921875,5,35,2.4842105263157896,161,1,256
7.75,4,1,3.0,3,2,4
8.375,4,2,3.5,6,2,8
8.666666666666666,4,3,3.6666666666666665,9,2,12
8.6875,4,3,3.75,12,2,16
8.8,4,3,3.8,15,2,20
8.833333333333334,4,5,3.8333333333333335,18,2,24
8.857142857142858,4,3,3.857142857142857,21,2,28
8.875,4,6,3.875,24,2,32
8.777777777777779,4,5,4.375,28,2,36
10.2,5,7,3.9,30,2,40
10.181818181818182,5,9,4.2,34,2,44
10.291666666666666,5,5,4.5,38,2,48
10.307692307692308,5,6,4.166666666666667,40,2,52
10.357142857142858,5,7,4.583333333333333,44,2,56
10.366666666666667,5,6,4.461538461538462,47,2,60
10.421875,5,7,4.357142857142857,50,2,64
10.441176470588236,5,13,4.333333333333333,53,2,68
10.430555555555555,5,9,4.117647058823529,55,2,72
9.18421052631579,5,11,4.294117647058823,59,2,76
10.4375,5,10,4.277777777777778,62,2,80
10.523809523809524,5,8,4.1,64,2,84
10.5,5,14,4.095238095238095,67,2,88
10.48913043478261,5,8,4.090909090909091,70,2,92
10.479166666666666,5,8,4.2272727272727275,74,2,96
10.44,5,9,4.125,76,2,100
10.548076923076923,5,12,4.25,80,2,104
9.787037037037036,5,11,4.375,84,2,108
10.589285714285714,5,11,4.1923076923076925,86,2,112
11.051724137931034,5,12,4.222222222222222,89,2,116
10.666666666666666,5,11,4.178571428571429,92,2,120
10.637096774193548,5,10,4.066666666666666,94,2,124
10.6484375,5,15,4.392857142857143,100,2,128
10.590909090909092,5,11,4.266666666666667,102,2,132
10.779411764705882,5,17,4.15625,104,2,136
10.792857142857143,5,18,3.9714285714285715,105,2,140
9.444444444444445,5,14,4.057142857142857,109,2,144
10.66891891891892,5,14,4.393939393939394,115,2,148
10.782894736842104,5,16,4.454545454545454,119,2,152
10.820512820512821,5,12,4.052631578947368,118,2,156
10.775,5,12,4.27027027027027,123,2,160
10.78048780487805,5,9,4.444444444444445,128,2,164
9.630952380952381,5,17,3.9761904761904763,126,2,168
10.75,5,12,4.368421052631579,134,2,172
10.471590909090908,5,13,4.447368421052632,138,2,176
10.85,5,14,4.2926829268292686,139,2,180
10.929347826086957,5,14,4.044444444444444,139,2,184
10.872340425531915,5,11,4.133333333333334,143,2,188
9.609375,5,15,4.130434782608695,146,2,192
9.887755102040817,5,24,4.266666666666667,151,2,196
9.9,5,15,4.311111111111111,155,2,200
10.872549019607844,5,9,4.369565217391305,158,2,204
10.889423076923077,5,15,4.369565217391305,162,2,208
9.410377358490566,5,16,4.18,162,2,212
10.550925925925926,5,16,4.24,166,2,216
13.436363636363636,7,20,4.173076923076923,168,2,220
10.946428571428571,5,11,4.169811320754717,171,2,224
10.982456140350877,5,15,4.090909090909091,173,2,228
10.926724137931034,5,16,4.181818181818182,177,2,232
10.966101694915254,5,14,4.2592592592592595,182,2,236
10.941666666666666,5,17,4.290909090909091,185,2,240
10.959016393442623,5,22,4.033333333333333,184,2,244
9.705645161290322,5,13,4.357142857142857,192,2,248
10.952380952380953,5,14,4.298245614035087,195,2,252
10.98046875,5,16,4.147540983606557,195,2,256
7.75,4,1,3.0,3,0,4
9.625,4,4,1.4,3,0,8
9.833333333333334,4,6,1.5,6,0,12
9.625,4,9,1.6666666666666667,7,0,16
9.65,4,7,1.8888888888888888,11,0,20
10.125,4,8,1.6363636363636365,13,0,24
10.0,4,9,2.111111111111111,19,0,28
10.1875,5,13,1.7333333333333334,17,0,32
10.194444444444445,4,11,1.7857142857142858,22,0,36
11.05,5,14,1.631578947368421,21,0,40
10.068181818181818,4,13,1.7272727272727273,22,0,44
11.895833333333334,5,24,1.4642857142857142,20,0,48
11.942307692307692,5,13,1.6153846153846154,26,0,52
10.125,5,16,1.75,28,0,56
10.316666666666666,5,16,1.625,28,0,60
12.140625,5,14,1.8461538461538463,38,0,64
10.470588235294118,5,12,1.6551724137931034,39,0,68
10.291666666666666,5,17,1.6216216216216217,35,0,72
11.960526315789474,5,13,1.8823529411764706,42,0,76
12.575,5,19,1.7428571428571429,45,0,80
12.476190476190476,5,22,1.6382978723404256,37,0,84
12.397727272727273,5,18,1.90625,56,0,88
12.184782608695652,5,19,1.894736842105263,54,0,92
10.302083333333334,5,20,1.7708333333333333,48,0,96
10.67,5,23,1.72,50,0,100
10.35576923076923,5,15,1.7254901960784315,53,0,104
12.314814814814815,5,18,1.8125,60,0,108
12.294642857142858,5,24,1.9361702127659575,65,0,112
10.913793103448276,5,27,1.7884615384615385,64,0,116
12.325,5,21,1.7678571428571428,64,0,120
12.346774193548388,5,23,1.8571428571428572,68,0,124
12.2734375,5,23,1.8793103448275863,70,0,128
12.568181818181818,5,25,1.75,72,0,132
12.308823529411764,5,31,1.7761194029850746,69,0,136
12.4,5,22,1.7714285714285714,70,0,140
12.465277777777779,5,30,1.7746478873239437,73,0,144
12.358108108108109,5,32,1.9047619047619047,85,0,148
12.486842105263158,5,23,1.7887323943661972,81,0,152
12.397435897435898,5,20,1.9696969696969697,90,0,156
12.59375,5,19,1.6746987951807228,77,0,160
12.53048780487805,5,25,1.759493670886076,85,0,164
12.583333333333334,5,19,1.8,93,0,168
12.761627906976743,5,37,1.691358024691358,91,0,172
12.534090909090908,5,29,1.8125,96,0,176
12.472222222222221,5,40,1.9333333333333333,105,0,180
12.521739130434783,5,40,1.7865168539325842,95,0,184
12.382978723404255,5,21,1.8823529411764706,103,0,188
10.401041666666666,5,21,1.8875,112,0,192
15.071428571428571,7,30,1.9285714285714286,112,0,196
12.43,5,22,1.8494623655913978,107,0,200
10.382352941176471,5,33,1.8064516129032258,111,0,204
12.360576923076923,5,32,1.8645833333333333,112,0,208
12.584905660377359,5,32,1.75,108,0,212
12.421296296296296,5,19,2.0,126,0,216
10.345454545454546,5,24,1.7383177570093458,113,0,220
12.410714285714286,5,27,1.9191919191919191,125,0,224
12.719298245614034,5,37,1.7142857142857142,116,0,228
12.650862068965518,5,27,1.8316831683168318,131,0,232
12.707627118644067,5,37,1.7454545454545454,126,0,236
12.645833333333334,5,40,1.7857142857142858,128,0,240
12.721311475409836,5,33,1.6825396825396826,118,0,244
12.69758064516129,5,51,1.6904761904761905,122,0,248
10.158730158730158,5,42,1.782258064516129,128,0,252
12.65234375,5,33,1.7851239669421488,135,0,256
8.5,4,2,1.5,2,1,4
8.75,4,2,2.3333333333333335,5,1,8
9.0,4,3,2.75,8,1,12
9.4375,4,5,2.6,11,1,16
9.35,4,5,2.8333333333333335,14,1,20
9.416666666666666,4,6,2.4444444444444446,15,1,24
9.535714285714286,4,8,2.3636363636363638,17,1,28
10.5,5,10,2.4166666666666665,20,1,32
10.472222222222221,5,8,2.2666666666666666,21,1,36
10.8,5,10,2.5384615384615383,27,1,40
9.636363636363637,4,9,2.210526315789474,25,1,44
9.625,4,10,2.857142857142857,34,1,48
10.711538461538462,5,12,2.526315789473684,33,1,52
9.892857142857142,5,7,2.5238095238095237,35,1,56
10.883333333333333,5,10,2.75,40,1,60
11.140625,5,10,2.5217391304347827,41,1,64
11.220588235294118,5,11,2.3846153846153846,42,1,68
11.319444444444445,5,16,2.5833333333333335,48,1,72
11.144736842105264,5,8,2.8,51,1,76
11.375,5,14,2.34375,48,1,80
11.357142857142858,5,15,2.323529411764706,50,1,84
11.272727272727273,5,15,2.5454545454545454,55,1,88
11.48913043478261,5,18,2.4,57,1,92
10.354166666666666,5,17,2.6176470588235294,62,1,96
11.43,5,12,2.4615384615384617,61,1,100
11.509615384615385,5,17,2.5405405405405403,67,1,104
11.583333333333334,5,21,2.6666666666666665,72,1,108
9.928571428571429,5,15,2.5121951219512195,71,1,112
11.482758620689655,5,18,2.5952380952380953,74,1,116
11.533333333333333,5,15,2.789473684210526,82,1,120
11.580645161290322,5,12,2.4565217391304346,78,1,124
11.6953125,5,15,2.5,82,1,128
11.68939393939394,5,17,2.489795918367347,83,1,132
11.463235294117647,5,13,2.588235294117647,85,1,136
11.478571428571428,5,24,2.8444444444444446,95,1,140
11.784722222222221,5,17,2.549019607843137,93,1,144
11.635135135135135,5,13,2.7142857142857144,99,1,148
11.68421052631579,5,17,2.6538461538461537,100,1,152
11.807692307692308,5,17,2.4482758620689653,98,1,156
11.19375,6,16,2.764705882352941,109,1,160
11.823170731707316,5,16,2.5084745762711864,105,1,164
11.869047619047619,5,23,2.5,108,1,168
11.75,5,10,2.849056603773585,119,1,172
11.761363636363637,5,18,2.6129032258064515,114,1,176
11.633333333333333,5,26,2.693548387096774,118,1,180
10.11413043478261,5,18,2.6153846153846154,119,1,184
11.675531914893616,5,15,2.7142857142857144,125,1,188
10.052083333333334,5,17,2.5652173913043477,123,1,192
11.03061224489796,5,29,2.3896103896103895,119,1,196
11.745,5,30,2.5753424657534247,127,1,200
11.71078431372549,5,18,2.7205882352941178,136,1,204
11.754807692307692,5,16,2.5921052631578947,132,1,208
10.764150943396226,5,23,2.5714285714285716,135,1,212
11.777777777777779,5,28,2.506172839506173,135,1,216
11.727272727272727,5,29,2.6447368421052633,144,1,220
11.758928571428571,5,27,2.8055555555555554,152,1,224
11.868421052631579,5,16,2.5421686746987953,145,1,228
11.892241379310345,5,20,2.4269662921348316,143,1,232
11.860169491525424,5,23,2.4555555555555557,146,1,236
11.875,5,25,2.552941176470588,155,1,240
11.885245901639344,5,17,2.658536585365854,162,1,244
11.82258064516129,5,24,2.595505617977528,159,1,248
11.916666666666666,5,30,2.4210526315789473,157,1,252
11.9296875,5,22,2.4895833333333335,160,1,256
7.75,4,1,3.0,3,2,4
8.5,4,2,3.5,6,2,8
8.666666666666666,4,3,3.6666666666666665,9,2,12
8.75,4,3,3.75,12,2,16
8.8,4,4,4.5,16,2,20
8.666666666666666,4,3,4.6,19,2,24
8.714285714285714,4,6,4.5,22,2,28
9.4375,5,8,3.875,24,2,32
8.88888888888889,4,5,4.25,28,2,36
10.0,5,7,4.625,32,2,40
10.045454545454545,5,5,4.3,34,2,44
8.958333333333334,5,5,4.181818181818182,37,2,48
8.923076923076923,4,10,4.166666666666667,40,2,52
10.428571428571429,5,7,4.153846153846154,43,2,56
8.95,5,7,4.142857142857143,46,2,60
10.4375,5,5,4.133333333333334,49,2,64
10.441176470588236,5,9,4.333333333333333,53,2,68
10.444444444444445,5,8,4.117647058823529,55,2,72
10.421052631578947,5,8,4.111111111111111,58,2,76
10.45,5,6,4.277777777777778,62,2,80
8.952380952380953,4,10,3.9523809523809526,63,2,84
9.25,5,10,4.142857142857143,67,2,88
10.478260869565217,5,9,4.136363636363637,70,2,92
10.53125,5,7,4.6,76,2,96
10.78,5,12,4.523809523809524,79,2,100
10.596153846153847,5,9,4.25,80,2,104
10.564814814814815,5,11,4.333333333333333,84,2,108
9.508928571428571,5,12,4.32,87,2,112
10.637931034482758,5,9,4.48,91,2,116
10.625,5,13,4.6,95,2,120
10.733870967741936,5,12,4.285714285714286,96,2,124
9.359375,5,15,4.064516129032258,97,2,128
10.681818181818182,5,13,3.9696969696969697,99,2,132
10.727941176470589,5,9,4.4,106,2,136
10.742857142857142,5,11,4.0588235294117645,106,2,140
10.75,5,13,4.085714285714285,109,2,144
10.756756756756756,5,12,4.363636363636363,115,2,148
10.789473684210526,5,14,4.323529411764706,118,2,152
10.794871794871796,5,14,4.314285714285714,121,2,156
10.775,5,12,4.696969696969697,127,2,160
9.701219512195122,5,12,4.2105263157894735,126,2,164
10.81547619047619,5,9,4.6,133,2,168
10.837209302325581,5,17,4.368421052631579,134,2,172
10.823863636363637,5,15,4.2439024390243905,135,2,176
10.833333333333334,5,13,4.214285714285714,138,2,180
11.03804347826087,5,13,4.113636363636363,140,2,184
9.393617021276595,5,16,4.27906976744186,145,2,188
9.515625,5,19,4.108695652173913,146,2,192
10.862244897959183,5,12,4.127659574468085,149,2,196
9.59,5,21,4.040816326530612,151,2,200
10.877450980392156,5,12,4.444444444444445,159,2,204
9.8125,5,11,4.0588235294117645,157,2,208
10.85377358490566,5,16,4.117647058823529,161,2,212
10.851851851851851,5,10,4.196078431372549,165,2,216
10.945454545454545,5,15,4.235294117647059,169,2,220
10.9375,5,15,4.150943396226415,171,2,224
10.921052631578947,5,20,4.288461538461538,176,2,228
10.931034482758621,5,18,4.320754716981132,179,2,232
10.957627118644067,5,12,4.4423076923076925,184,2,236
10.925,5,10,4.120689655172414,182,2,240
10.96311475409836,5,17,4.084745762711864,185,2,244
10.955645161290322,5,20,4.206896551724138,190,2,248
10.94047619047619,5,15,4.454545454545454,197,2,252
11.0078125,5,12,4.080645161290323,194,2,256
7.75,4,1,3.0,3,0,4
9.875,4,5,1.2,3,0,8
9.333333333333334,4,3,2.6666666666666665,9,0,12
9.875,4,9,1.5555555555555556,7,0,16
9.95,4,10,1.6363636363636365,9,0,20
10.208333333333334,4,8,1.6666666666666667,15,0,24
9.857142857142858,4,7,2.2222222222222223,19,0,28
10.25,5,10,1.6666666666666667,17,0,32
10.666666666666666,5,12,1.8666666666666667,21,0,36
14.6,6,9,1.65,20,0,40
9.954545454545455,4,14,1.9,24,0,44
10.083333333333334,4,15,1.8181818181818181,26,0,48
11.423076923076923,5,12,1.8333333333333333,28,0,52
11.892857142857142,5,20,1.6129032258064515,25,0,56
11.883333333333333,5,21,1.7,30,0,60
11.859375,5,10,1.9285714285714286,36,0,64
10.235294117647058,5,19,1.8125,36,0,68
12.041666666666666,5,13,1.696969696969697,39,0,72
12.210526315789474,5,17,1.8125,44,0,76
12.1,5,18,1.763157894736842,42,0,80
12.547619047619047,5,14,1.911764705882353,50,0,84
12.659090909090908,5,22,1.5833333333333333,40,0,88
10.434782608695652,5,25,1.7317073170731707,51,0,92
12.15625,5,34,1.72,46,0,96
12.37,5,31,1.6111111111111112,46,0,100
12.442307692307692,5,19,1.7142857142857142,55,0,104
10.62962962962963,5,20,1.7647058823529411,57,0,108
12.214285714285714,5,22,1.8181818181818181,57,0,112
12.14655172413793,5,29,1.8596491228070176,59,0,116
12.35,5,20,1.7586206896551724,62,0,120
10.266129032258064,5,29,1.7457627118644068,65,0,124
10.5078125,5,29,1.6923076923076923,63,0,128
12.568181818181818,5,25,1.6470588235294117,64,0,132
12.477941176470589,5,32,1.7619047619047619,73,0,136
12.657142857142857,5,30,1.6111111111111112,68,0,140
12.61111111111111,5,20,1.8095238095238095,81,0,144
12.412162162162161,5,34,1.8636363636363635,82,0,148
12.578947368421053,5,22,1.6506024096385543,69,0,152
12.73076923076923,5,39,1.6901408450704225,85,0,156
12.39375,5,32,1.8666666666666667,85,0,160
12.701219512195122,5,44,1.6582278481012658,85,0,164
11.821428571428571,5,26,1.8051948051948052,91,0,168
12.517441860465116,5,39,1.7875,92,0,172
12.534090909090908,5,32,1.7471264367816093,89,0,176
12.6,5,25,1.8125,100,0,180
11.228260869565217,5,35,1.776470588235294,99,0,184
10.72872340425532,5,30,1.7222222222222223,98,0,188
12.578125,5,22,1.7717391304347827,100,0,192
10.591836734693878,5,21,1.8414634146341464,114,0,196
11.28,5,38,1.6153846153846154,96,0,200
12.769607843137255,5,31,1.6504854368932038,101,0,204
10.33173076923077,5,34,1.7307692307692308,104,0,208
12.70754716981132,5,33,1.7184466019417475,109,0,212
12.685185185185185,5,39,1.7647058823529411,114,0,216
12.522727272727273,5,47,1.8095238095238095,115,0,220
12.714285714285714,5,28,1.7358490566037736,118,0,224
15.232456140350877,7,24,1.8282828282828283,129,0,228
12.573275862068966,5,40,1.8055555555555556,124,0,232
12.610169491525424,5,39,1.7394957983193278,117,0,236
12.604166666666666,5,30,1.8256880733944953,131,0,240
12.651639344262295,5,35,1.8018018018018018,133,0,244
12.629032258064516,5,26,1.75,128,0,248
10.182539682539682,5,38,1.9074074074074074,144,0,252
12.71484375,5,32,1.7355371900826446,135,0,256
7.75,4,1,3.0,3,1,4
8.875,4,2,3.0,6,1,8
9.25,4,3,2.5,8,1,12
9.25,4,4,2.8,11,1,16
9.65,4,5,2.5,14,1,20
9.583333333333334,4,8,2.2,14,1,24
9.571428571428571,4,6,2.4,18,1,28
9.84375,5,7,2.4166666666666665,20,1,32
10.555555555555555,5,7,2.357142857142857,22,1,36
10.625,5,7,2.466666666666667,25,1,40
10.613636363636363,5,6,2.5,28,1,44
9.520833333333334,4,7,2.588235294117647,31,1,48
9.711538461538462,4,11,2.35,32,1,52
9.714285714285714,5,9,2.3636363636363638,34,1,56
10.883333333333333,5,11,2.4166666666666665,36,1,60
11.1875,5,20,2.230769230769231,38,1,64
10.794117647058824,5,10,3.05,48,1,68
11.222222222222221,5,8,2.56,47,1,72
11.18421052631579,5,13,2.5357142857142856,48,1,76
11.6375,5,11,2.5517241379310347,51,1,80
10.773809523809524,5,17,2.5,52,1,84
11.659090909090908,5,9,2.8214285714285716,60,1,88
11.391304347826088,5,12,2.6774193548387095,61,1,92
11.552083333333334,5,13,2.4571428571428573,61,1,96
11.02,5,12,2.638888888888889,64,1,100
11.384615384615385,5,12,2.473684210526316,66,1,104
11.277777777777779,5,13,3.0625,76,1,108
10.080357142857142,5,17,2.4878048780487805,71,1,112
10.163793103448276,5,13,2.5238095238095237,74,1,116
11.55,5,15,2.5454545454545454,76,1,120
11.733870967741936,5,16,2.466666666666667,79,1,124
11.640625,5,25,2.3207547169811322,75,1,128
11.575757575757576,5,18,2.46,82,1,132
11.720588235294118,5,16,2.327272727272727,81,1,136
11.7,5,22,2.5,90,1,140
11.694444444444445,5,18,2.462962962962963,90,1,144
11.783783783783784,5,17,2.3114754098360657,87,1,148
11.914473684210526,5,18,2.537037037037037,98,1,152
11.673076923076923,5,16,2.7450980392156863,105,1,156
11.73125,5,22,2.618181818181818,105,1,160
11.786585365853659,5,22,2.6140350877192984,107,1,164
11.726190476190476,5,18,2.46875,104,1,168
11.732558139534884,5,18,2.4545454545454546,106,1,172
11.75,5,16,2.4,106,1,176
10.277777777777779,5,25,2.661290322580645,118,1,180
10.36413043478261,5,11,2.442857142857143,114,1,184
10.840425531914894,5,16,2.4027777777777777,116,1,188
11.885416666666666,5,16,2.573529411764706,124,1,192
12.010204081632653,5,17,2.5942028985507246,127,1,196
10.33,5,23,2.557142857142857,130,1,200
11.71078431372549,5,20,2.533333333333333,129,1,204
10.322115384615385,5,20,2.4146341463414633,126,1,208
11.787735849056604,5,24,2.8059701492537314,145,1,212
11.782407407407407,5,23,2.5125,136,1,216
9.895454545454545,5,28,2.524390243902439,138,1,220
11.897321428571429,5,16,2.6233766233766236,147,1,224
11.842105263157896,5,28,2.625,148,1,228
11.844827586206897,5,30,2.4942528735632186,145,1,232
11.94915254237288,5,18,2.402173913043478,144,1,236
11.7875,5,31,2.642857142857143,156,1,240
9.581967213114755,5,20,2.6470588235294117,159,1,244
11.879032258064516,5,26,2.6091954022988504,161,1,248
11.924603174603174,5,35,2.4893617021276597,158,1,252
11.83203125,5,36,2.7058823529411766,171,1,256
7.75,4,1,3.0,3,2,4
8.5,4,2,3.5,6,2,8
8.666666666666666,4,2,3.6666666666666665,9,2,12
8.75,4,3,3.75,12,2,16
8.8,4,3,4.5,16,2,20
8.833333333333334,4,3,4.4,19,2,24
8.821428571428571,4,5,4.333333333333333,22,2,28
9.125,5,5,3.875,24,2,32
9.944444444444445,5,5,3.888888888888889,27,2,36
8.8,4,6,4.333333333333333,31,2,40
8.909090909090908,4,6,3.909090909090909,33,2,44
10.229166666666666,5,8,4.181818181818182,37,2,48
8.923076923076923,4,7,3.923076923076923,39,2,52
10.428571428571429,5,6,4.153846153846154,43,2,56
9.1,5,6,4.214285714285714,46,2,60
8.9375,4,7,4.133333333333334,49,2,64
9.941176470588236,5,9,4.4,53,2,68
10.444444444444445,5,8,3.9444444444444446,54,2,72
10.394736842105264,5,8,4.166666666666667,58,2,76
10.4875,5,6,4.588235294117647,63,2,80
10.488095238095237,5,8,4.1,64,2,84
10.738636363636363,5,9,4.473684210526316,69,2,88
9.076086956521738,5,10,4.090909090909091,70,2,92
10.510416666666666,5,11,4.380952380952381,75,2,96
10.5,5,13,4.260869565217392,77,2,100
10.528846153846153,5,9,4.08,79,2,104
9.333333333333334,5,13,4.375,84,2,108
